Date,AUD,BGN,CAD,CHF,CYP,CZK,DKK,EEK,EUR,GBP,HKD,HUF,ISK,JPY,KRW,LTL,LVL,MTL,NOK,NZD,PLN,ROL,SEK,SGD,SIT,SKK,TRL,ZAR
2000-12-15,1.832,2.1744,1.516,1.6792,0.63714,38.577,8.2989,17.417,1.1131,0.67765,7.7999,294.5,86.264,112.34,1207.5,3.999,0.62322,0.44679,9.0606,2.3326,4.3241,25555.0,9.5525,1.7346,237.37,48.226,677140.0,7.7187
2000-12-18,1.8413,2.1796,1.5259,1.6791,0.63842,38.613,8.3191,17.451,1.1153,0.67745,7.7998,295.08,86.259,112.13,1205.0,3.9989,0.62313,0.44725,9.0118,2.3366,4.2987,25112.0,9.6375,1.737,237.91,48.494,671120.0,7.65
2000-12-19,1.8499,2.1956,1.5261,1.692,0.64294,38.983,8.3781,17.575,1.1232,0.68202,7.7997,297.08,86.735,112.28,1208.5,3.9988,0.62507,0.44962,9.1076,2.3354,4.2986,25615.0,9.7697,1.7365,239.08,49.106,680560.0,7.7075
2000-12-20,1.8225,2.1588,1.5241,1.6737,0.63187,38.323,8.2371,17.272,1.1039,0.68142,7.7998,291.82,85.771,112.65,1217.0,3.9987,0.62225,0.44552,8.9817,2.2977,4.2479,25642.0,9.6065,1.7328,235.38,48.441,677050.0,7.64
2000-12-21,1.8128,2.1375,1.5224,1.6667,0.62658,38.073,8.1599,17.108,1.0934,0.67571,7.7995,289.14,85.316,111.93,1227.3,3.999,0.62005,0.44249,8.9405,2.2775,4.2169,25701.0,9.5424,1.7305,233.29,47.95,671940.0,7.6325
2000-12-22,1.7975,2.1144,1.5209,1.6472,0.62055,37.772,8.0779,16.934,1.0823,0.67554,7.7995,286.59,84.589,112.32,1237.3,3.9991,0.61872,0.44015,8.8653,2.2766,4.1756,25764.0,9.5334,1.7266,231.14,47.276,673700.0,7.59
2000-12-25,1.7975,2.1144,1.5209,1.6472,0.62055,37.772,8.0779,16.934,1.0823,0.67554,7.7995,286.59,84.589,112.32,1237.3,3.9991,0.61872,0.44015,8.8653,2.2766,4.1756,25764.0,9.5334,1.7266,231.14,47.276,673700.0,7.59
2000-12-26,1.7975,2.1144,1.5209,1.6472,0.62055,37.772,8.0779,16.934,1.0823,0.67554,7.7995,286.59,84.589,112.32,1237.3,3.9991,0.61872,0.44015,8.8653,2.2766,4.1756,25764.0,9.5334,1.7266,231.14,47.276,673700.0,7.59
2000-12-27,1.7982,2.0933,1.5104,1.6373,0.61635,37.561,8.019,16.807,1.0741,0.67175,7.7991,285.27,84.425,113.94,1258.5,3.999,0.6189,0.43792,8.8598,2.2646,4.1249,25815.0,9.5166,1.7267,228.95,47.206,671320.0,7.5476
2000-12-28,1.804,2.0992,1.5102,1.6452,0.61779,37.76,8.0395,16.852,1.077,0.67184,7.799,285.51,84.739,114.59,1252.6,3.999,0.61982,0.43845,8.888,2.2655,4.1454,25873.0,9.5237,1.7316,230.05,47.377,672050.0,7.566
2000-12-29,1.8023,2.1003,1.5008,1.637,0.61654,37.665,8.0205,16.816,1.0747,0.67071,7.7999,284.79,84.686,114.91,1265.0,4.001,0.61945,0.43794,8.8485,2.2697,4.1373,25945.0,9.4909,1.733,229.49,47.214,670900.0,7.565
2001-01-01,1.8023,2.1003,1.5008,1.637,0.61654,37.665,8.0205,16.816,1.0747,0.67071,7.7999,284.79,84.686,114.91,1265.0,4.001,0.61945,0.43794,8.8485,2.2697,4.1373,25945.0,9.4909,1.733,229.49,47.214,670900.0,7.565
2001-01-02,1.7876,2.0755,1.4979,1.615,0.60969,37.262,7.918,16.605,1.0612,0.67017,7.7997,280.78,84.633,114.89,1276.0,4.0015,0.617,0.43489,8.8151,2.2673,4.099,25965.0,9.4322,1.7379,226.54,46.545,668610.0,7.5708
2001-01-03,1.7749,2.0523,1.497,1.5971,0.60334,37.12,7.8274,16.419,1.0493,0.66369,7.7999,277.6,83.861,114.25,1270.9,4.001,0.61312,0.43127,8.7246,2.2321,4.0955,25950.0,9.3879,1.7319,224.08,46.157,664180.0,7.483
2001-01-04,1.7715,2.0677,1.4951,1.6089,0.60881,37.175,7.89,16.544,1.0573,0.66885,7.7997,279.94,84.373,114.45,1258.8,4.0011,0.61546,0.43392,8.745,2.2478,4.1207,25980.0,9.4262,1.7328,225.72,46.308,667090.0,7.5074
2001-01-05,1.7532,2.049,1.5032,1.6019,0.60384,36.917,7.8191,16.393,1.0477,0.66517,7.7995,277.5,83.939,116.52,1262.3,4.001,0.61467,0.43122,8.6862,2.2147,4.0754,25958.0,9.3578,1.734,223.87,45.952,665010.0,7.5087
2001-01-08,1.7632,2.0593,1.4965,1.608,0.60732,37.036,7.8605,16.476,1.053,0.66632,7.7998,278.99,84.206,116.41,1266.2,4.0009,0.61609,0.43245,8.7375,2.2204,4.0929,26043.0,9.4015,1.7285,225.17,46.178,666140.0,7.5645
2001-01-09,1.7835,2.0804,1.4959,1.6203,0.61341,37.326,7.9398,16.644,1.0637,0.67163,7.7998,281.9,84.682,115.71,1283.8,3.999,0.61717,0.43559,8.7751,2.2486,4.1333,26090.0,9.5203,1.7323,227.47,46.383,669580.0,7.6819
2001-01-10,1.7899,2.078,1.4962,1.6195,0.6128,37.312,7.9318,16.625,1.0625,0.67021,7.7998,281.63,84.647,116.16,1266.8,4.001,0.61666,0.43508,8.7176,2.2309,4.1541,26084.0,9.4808,1.7345,227.51,46.292,669780.0,7.87
2001-01-11,1.7904,2.0536,1.4973,1.6092,0.6059,37.121,7.8408,16.431,1.0501,0.66681,7.7997,278.32,84.133,117.35,1278.1,4.0011,0.61399,0.4319,8.6107,2.2214,4.1185,26147.0,9.3327,1.7358,225.07,45.752,666910.0,7.8991
2001-01-12,1.7814,2.0491,1.4923,1.6145,0.60471,37.046,7.8226,16.393,1.0477,0.67135,7.7997,277.75,84.034,117.71,1281.5,4.001,0.61299,0.43206,8.5752,2.216,4.0964,26163.0,9.2792,1.7328,224.89,45.7,666210.0,7.82
2001-01-15,1.8082,2.0745,1.503,1.6363,0.61222,37.394,7.919,16.596,1.0607,0.67756,7.7996,281.2,84.843,118.71,1285.7,4.0007,0.61636,0.43583,8.7092,2.2522,4.108,26199.0,9.4076,1.7362,227.63,46.255,669360.0,7.8875
2001-01-16,1.7986,2.0773,1.5024,1.6346,0.62018,37.64,7.933,16.625,1.0625,0.68073,7.7997,281.52,85.019,118.22,1282.8,4.0012,0.61677,0.43668,8.7208,2.2427,4.0954,26226.0,9.4874,1.7348,228.09,46.304,670720.0,7.8175
2001-01-17,1.796,2.0797,1.5074,1.6362,0.61462,37.814,7.9466,16.653,1.0643,0.67752,7.7997,282.14,85.089,117.71,1278.0,4.001,0.61622,0.43646,8.7516,2.2329,4.1044,26219.0,9.5062,1.7328,228.21,46.723,671060.0,7.7953
2001-01-18,1.8003,2.0762,1.5096,1.6252,0.61403,37.555,7.9403,16.639,1.0634,0.67897,7.7993,281.85,85.187,118.33,1284.0,4.001,0.6174,0.43662,8.7484,2.2386,4.1131,26312.0,9.4928,1.739,228.13,46.492,672300.0,7.92
2001-01-19,1.789,2.0795,1.509,1.6243,0.61454,37.418,7.9432,16.646,1.0638,0.67872,7.7995,282.0,85.096,117.72,1277.4,4.0007,0.61681,0.4367,8.7521,2.2302,4.0981,26293.0,9.4543,1.7379,228.23,46.439,671120.0,7.905
2001-01-22,1.8101,2.1037,1.5095,1.6512,0.6221,37.86,8.037,16.843,1.0764,0.68784,7.7994,285.22,85.834,116.56,1273.5,4.0011,0.6197,0.44058,8.8385,2.2419,4.1496,26338.0,9.6152,1.7352,231.22,47.008,675480.0,7.8826
2001-01-23,1.8013,2.0785,1.5049,1.6281,0.61447,37.385,7.9362,16.633,1.063,0.67907,7.7997,281.69,85.553,117.17,1274.5,4.0011,0.6172,0.43648,8.7972,2.2333,4.0961,26335.0,9.5238,1.7415,228.23,46.479,671540.0,7.865
2001-01-24,1.8172,2.1042,1.5127,1.6487,0.62194,37.623,8.0303,16.836,1.076,0.68227,7.7995,285.18,85.851,118.13,1273.0,4.0011,0.61868,0.43975,8.8832,2.2515,4.1063,26379.0,9.5868,1.7413,231.15,46.93,675090.0,7.8812
2001-01-25,1.8387,2.1378,1.5155,1.6671,0.632,38.189,8.1595,17.108,1.0934,0.68926,7.7996,289.82,86.956,117.16,1274.0,4.0011,0.62147,0.44446,8.9941,2.3049,4.1578,26429.0,9.731,1.7422,234.91,47.673,680660.0,7.8799
2001-01-26,1.8469,2.1186,1.5039,1.6556,0.62676,37.709,8.0862,16.956,1.0837,0.68433,7.7995,287.3,86.129,116.7,1280.1,4.0009,0.61964,0.4417,8.8968,2.2985,4.1321,26265.0,9.6519,1.7463,232.85,47.283,678480.0,7.9099
2001-01-29,1.8411,2.1268,1.5039,1.6565,0.62928,37.811,8.1173,17.021,1.0878,0.68574,7.7996,288.36,86.359,116.56,1265.0,4.001,0.6208,0.44273,8.9144,2.2963,4.1323,26456.0,9.6378,1.7465,233.79,47.499,679890.0,7.8787
2001-01-30,1.8356,2.1265,1.5015,1.6531,0.62909,37.685,8.1122,17.013,1.0873,0.68479,7.7994,288.3,86.289,116.76,1265.5,4.001,0.62053,0.44254,8.9013,2.2938,4.1234,26493.0,9.6127,1.7477,233.76,47.502,680150.0,7.87
2001-01-31,1.833,2.1045,1.5016,1.6466,0.6228,37.329,8.0287,16.837,1.0761,0.68514,7.7991,285.35,85.903,116.08,1259.2,4.0011,0.61907,0.44012,8.8292,2.2719,4.0859,26305.0,9.512,1.7426,231.56,46.953,676380.0,7.7525
2001-02-01,1.8033,2.0787,1.4964,1.6295,0.61589,37.085,7.9351,16.635,1.0632,0.67733,7.7989,282.05,85.265,115.56,1256.5,4.001,0.61642,0.43632,8.7317,2.2366,4.0503,26609.0,9.4586,1.7415,229.08,46.47,673880.0,7.7475
2001-02-02,1.8028,2.0786,1.4931,1.6346,0.61604,37.06,7.9328,16.633,1.063,0.67652,7.7987,281.99,84.671,115.27,1248.5,4.001,0.61646,0.43616,8.7222,2.2212,4.033,26584.0,9.4759,1.7372,229.15,46.511,674150.0,7.735
2001-02-05,1.8098,2.0742,1.4968,1.6321,0.61486,36.963,7.9198,16.602,1.061,0.67767,7.799,281.51,84.382,115.42,1262.5,4.001,0.61592,0.43586,8.7045,2.2622,4.0267,26550.0,9.4815,1.7419,228.73,46.377,673850.0,7.7774
2001-02-06,1.8242,2.0961,1.5108,1.6504,0.62169,37.186,8.0065,16.785,1.0727,0.6829,7.7997,284.64,85.239,114.84,1258.0,4.0011,0.61779,0.43918,8.7696,2.264,4.0709,26550.0,9.565,1.7429,231.24,46.849,677590.0,7.7961
2001-02-07,1.8263,2.0957,1.5112,1.6506,0.62131,37.182,8.0033,16.78,1.0724,0.68461,7.7999,284.47,85.319,116.2,1264.2,4.001,0.61823,0.43936,8.7802,2.2587,4.0611,26770.0,9.5576,1.7482,231.17,46.898,678730.0,7.8225
2001-02-08,1.8416,2.1189,1.5093,1.6607,0.62838,37.581,8.0925,16.971,1.0846,0.68926,7.7998,287.91,86.009,116.02,1264.5,3.999,0.61974,0.44262,8.8628,2.2787,4.0885,26634.0,9.6307,1.7459,233.77,47.384,682230.0,7.9855
2001-02-09,1.8608,2.1174,1.5098,1.6634,0.62806,37.466,8.0862,16.958,1.0838,0.69167,7.7993,287.72,85.792,117.37,1261.5,3.999,0.62079,0.44272,8.8712,2.2846,4.105,26723.0,9.6581,1.7474,233.62,47.321,680750.0,7.888
2001-02-12,1.861,2.1038,1.5142,1.6547,0.62397,37.277,8.0336,16.846,1.0767,0.68885,7.7995,285.86,85.465,117.59,1264.5,3.9988,0.61951,0.44078,8.8307,2.2907,4.0766,26707.0,9.635,1.7467,232.16,46.933,680450.0,7.8475
2001-02-13,1.8601,2.1066,1.5251,1.6574,0.62492,37.28,8.044,16.87,1.0782,0.68744,7.7998,286.38,85.606,117.08,1254.7,4.0011,0.61908,0.44097,8.8588,2.2918,4.0745,26757.0,9.696,1.7446,232.43,47.021,680980.0,7.8598
2001-02-14,1.8878,2.1291,1.522,1.673,0.63134,37.571,8.13,17.048,1.0896,0.68708,7.7997,289.32,86.108,116.16,1251.5,3.9988,0.61974,0.44323,8.9551,2.3183,4.09,26759.0,9.8447,1.7454,234.93,47.576,683620.0,7.9025
2001-02-15,1.9067,2.1464,1.5293,1.6848,0.63741,37.939,8.2098,17.213,1.1001,0.69076,7.7994,292.27,86.678,116.07,1247.3,3.999,0.62068,0.4462,9.0292,2.354,4.1061,26812.0,9.9208,1.7433,237.25,48.064,686720.0,7.84
2001-02-16,1.8943,2.1367,1.5353,1.6866,0.63559,37.803,8.1905,17.17,1.0973,0.68956,7.7996,291.53,86.426,115.09,1242.0,4.0014,0.62032,0.44541,8.9926,2.3329,4.0961,26854.0,9.8338,1.7373,236.55,48.011,687480.0,7.8953
2001-02-19,1.8892,2.1141,1.5415,1.6674,0.62872,37.607,8.1009,16.984,1.0854,0.68859,7.7998,288.36,86.117,115.83,1246.9,3.9995,0.61945,0.44264,8.907,2.3179,4.092,26864.0,9.7612,1.7377,233.79,47.487,684390.0,7.7306
2001-02-20,1.9092,2.1463,1.5356,1.6925,0.6386,38.093,8.2282,17.251,1.1025,0.69614,7.7998,292.98,86.957,115.61,1233.3,3.9994,0.62227,0.4473,9.0623,2.3419,4.113,26920.0,9.8837,1.7397,237.75,48.159,694670.0,7.7889
2001-02-21,1.8983,2.1308,1.5413,1.6795,0.63318,37.976,8.1609,17.108,1.0934,0.69265,7.7997,290.56,86.551,116.65,1237.7,3.9999,0.6206,0.44478,9.0121,2.3318,4.126,26901.0,9.8458,1.7446,235.67,47.749,682670.0,7.7799
2001-02-22,1.9149,2.1513,1.5367,1.6914,0.63959,38.326,8.2426,17.278,1.1042,0.69236,7.7998,294.05,87.058,116.31,1244.5,4.001,0.62191,0.447,9.121,2.3405,4.1569,26975.0,9.9965,1.7447,238.06,48.371,1159500.0,7.835
2001-02-23,1.9153,2.1499,1.5376,1.6917,0.63898,38.149,8.2342,17.263,1.1033,0.6912,7.7996,293.6,87.059,116.62,1248.7,4.001,0.62136,0.44682,9.097,2.3273,4.1379,26980.0,10.02,1.7453,237.73,48.284,1161500.0,7.8573
2001-02-26,1.9042,2.1412,1.5342,1.6845,0.63617,37.979,8.1986,17.185,1.0983,0.69006,7.7999,292.37,86.853,116.5,1248.0,4.001,0.61988,0.44547,9.0313,2.3015,4.112,27032.0,9.9099,1.744,236.73,48.072,1058200.0,7.77
2001-02-27,1.902,2.1277,1.5292,1.6772,0.63207,37.769,8.1458,17.076,1.0913,0.6929,7.7997,290.65,86.598,116.13,1246.6,4.001,0.61912,0.44451,8.9801,2.3055,4.0931,27015.0,9.8614,1.7416,235.21,47.717,1020400.0,7.7423
2001-02-28,1.8985,2.1092,1.5302,1.667,0.62634,37.459,8.07,16.919,1.0813,0.69064,7.7998,287.87,86.192,117.27,1253.8,4.0008,0.6184,0.44215,8.9144,2.3156,4.0405,27052.0,9.7954,1.7432,232.85,47.354,1007800.0,7.675
2001-03-01,1.8938,2.1043,1.5399,1.6626,0.62503,37.448,8.0515,16.881,1.0789,0.68961,7.7998,287.45,86.05,117.29,1261.0,4.001,0.6183,0.44147,8.8812,2.3119,4.0234,27112.0,9.7612,1.7455,232.47,47.238,956310.0,7.7251
2001-03-02,1.8952,2.0861,1.5474,1.6425,0.61875,37.22,7.9735,16.712,1.068,0.67884,7.7999,284.59,85.475,119.14,1267.0,4.0009,0.61615,0.43757,8.7787,2.2913,3.9738,27117.0,9.6561,1.7478,230.3,46.828,938830.0,7.7574
2001-03-05,1.9142,2.0989,1.5435,1.6524,0.6225,37.523,8.0228,16.816,1.0747,0.68028,7.8,286.22,85.793,119.44,1272.8,4.0004,0.6173,0.43912,8.8404,2.3146,3.9911,27139.0,9.7435,1.7533,231.88,47.179,913490.0,7.7246
2001-03-06,1.9294,2.1062,1.5426,1.6568,0.62425,37.49,8.043,16.863,1.0777,0.68143,7.8,286.92,86.022,118.43,1265.4,4.0006,0.61731,0.44003,8.8711,2.3327,3.9825,27146.0,9.7367,1.7537,232.49,47.24,884740.0,7.8475
2001-03-07,1.9487,2.0998,1.5467,1.6517,0.62226,37.486,8.0185,16.812,1.0745,0.68314,7.7997,286.13,85.978,119.67,1273.5,4.001,0.61803,0.43956,8.8272,2.3549,3.9542,27155.0,9.7282,1.757,232.06,47.108,945520.0,7.8685
2001-03-08,1.9675,2.0982,1.5519,1.6557,0.62193,37.285,8.0149,16.803,1.0739,0.68127,7.7998,285.88,85.835,119.61,1273.7,4.001,0.6177,0.43911,8.8284,2.3803,3.9747,27169.0,9.72,1.7574,231.77,47.004,945020.0,7.77
2001-03-09,1.9523,2.0864,1.5457,1.6491,0.61891,36.992,7.9771,16.722,1.0687,0.6812,7.7996,284.52,85.626,119.39,1269.0,4.001,0.61676,0.43796,8.771,2.357,3.9737,27135.0,9.7104,1.7563,230.83,46.712,921590.0,7.7113
2001-03-12,1.9686,2.1052,1.5485,1.6623,0.6245,37.349,8.0512,16.876,1.0785,0.68335,7.7996,287.15,86.195,120.19,1279.0,4.001,0.61918,0.44057,8.8676,2.3875,3.9902,27233.0,9.8283,1.7601,233.05,47.108,927520.0,7.7375
2001-03-13,1.9879,2.1182,1.5526,1.6707,0.62925,37.644,8.1126,17.004,1.0867,0.68909,7.7998,289.47,86.688,119.83,1275.0,4.0,0.62117,0.44306,8.9486,2.402,4.0687,27201.0,9.9717,1.7597,234.99,47.544,941830.0,7.815
2001-03-14,2.0024,2.1231,1.5467,1.6729,0.63041,37.691,8.1318,17.041,1.0891,0.68656,7.7995,290.23,86.735,119.86,1277.0,4.001,0.62176,0.44315,8.9447,2.4012,4.0804,27230.0,9.9975,1.7625,235.37,47.629,987440.0,7.8557
2001-03-15,2.0248,2.1505,1.5589,1.6976,0.63857,38.132,8.2354,17.263,1.1033,0.6934,7.7998,294.06,87.599,121.94,1285.0,4.001,0.62599,0.44704,9.0286,2.432,4.0806,27268.0,10.092,1.77,238.61,48.218,1025900.0,7.8825
2001-03-16,2.0244,2.1778,1.5657,1.7176,0.64685,38.578,8.3435,17.489,1.1177,0.69867,7.7992,297.88,88.342,122.78,1290.0,4.0008,0.62826,0.45088,9.131,2.4346,4.1335,27294.0,10.221,1.7767,241.59,48.858,1013400.0,7.8928
2001-03-19,1.9964,2.166,1.5671,1.7068,0.64385,38.42,8.2974,17.393,1.1116,0.69942,7.7992,296.25,87.995,122.09,1297.0,4.001,0.62728,0.44987,9.0296,2.3764,4.138,27303.0,10.157,1.7655,240.56,48.619,1023400.0,7.9628
2001-03-20,2.0063,2.1601,1.5654,1.6982,0.64195,38.374,8.2749,17.347,1.1086,0.69989,7.7992,295.38,87.805,122.66,1296.0,4.0003,0.62761,0.44911,9.0094,2.401,4.1123,27325.0,10.137,1.7739,239.76,48.429,972100.0,8.0
2001-03-21,2.0086,2.167,1.5726,1.7061,0.64376,38.432,8.3024,17.405,1.1123,0.7,7.7992,296.43,87.976,123.75,1303.0,3.999,0.62914,0.44994,9.0362,2.4016,4.1119,27341.0,10.22,1.7833,240.55,48.546,980310.0,7.99
2001-03-22,2.0391,2.1898,1.5722,1.7193,0.65074,38.731,8.3989,17.603,1.125,0.7039,7.7987,299.9,88.638,124.03,1322.5,3.999,0.63134,0.45337,9.1309,2.4242,4.154,27450.0,10.394,1.7887,243.37,49.047,988300.0,8.0655
2001-03-23,2.0306,2.1824,1.5661,1.717,0.64825,38.542,8.3676,17.538,1.1208,0.70141,7.7997,298.79,88.568,122.94,1309.0,3.999,0.63002,0.45203,9.0624,2.4111,4.1316,27457.0,10.293,1.7844,242.19,48.883,997050.0,7.9581
2001-03-26,2.0229,2.1791,1.5615,1.7155,0.64739,38.388,8.3549,17.512,1.1192,0.69737,7.7998,298.38,88.685,123.2,1310.7,3.999,0.62955,0.45104,9.0464,2.4429,4.1155,27454.0,10.227,1.7929,241.91,48.778,984480.0,7.951
2001-03-27,2.0102,2.1749,1.5597,1.7144,0.64641,38.296,8.3375,17.479,1.1171,0.69705,7.7999,297.78,89.846,123.06,1310.7,3.999,0.62936,0.45063,9.0315,2.4221,4.113,27470.0,10.189,1.7955,241.4,48.609,964780.0,7.9826
2001-03-28,2.0225,2.1966,1.5728,1.7273,0.65313,38.815,8.4233,17.66,1.1287,0.6991,7.7995,301.07,91.038,121.68,1301.0,3.999,0.63047,0.45339,9.1208,2.436,4.1126,27511.0,10.314,1.7968,243.61,49.226,994730.0,8.0026
2001-03-29,2.0295,2.2014,1.5706,1.7283,0.6548,38.993,8.442,17.7,1.1312,0.69548,7.7995,301.73,90.713,123.26,1321.9,3.9991,0.63122,0.45317,9.1233,2.4334,4.0902,27491.0,10.4,1.8,244.63,49.355,1091300.0,7.9969
2001-03-30,2.0559,2.2048,1.5743,1.7291,0.65542,39.121,8.4496,17.716,1.1322,0.70109,7.7991,301.99,91.531,125.38,1331.0,4.0005,0.6327,0.45426,9.1225,2.4866,4.0831,27548.0,10.368,1.8036,244.81,49.437,1018400.0,8.0
2001-04-02,2.0708,2.2198,1.5741,1.7401,0.65976,39.295,8.5062,17.837,1.14,0.70451,7.7983,304.13,92.157,126.35,1348.0,4.001,0.63486,0.45634,9.186,2.5091,4.098,27591.0,10.427,1.8145,246.49,49.781,1100100.0,8.05
2001-04-03,2.0694,2.2037,1.5799,1.7266,0.65415,39.119,8.437,17.69,1.1306,0.70232,7.7988,301.56,92.188,125.9,1344.9,4.0009,0.63335,0.45427,9.1549,2.4985,4.0713,27584.0,10.366,1.8135,244.47,49.248,1239900.0,8.115
2001-04-04,2.0537,2.1584,1.5731,1.69,0.64058,38.378,8.2659,17.324,1.1072,0.6963,7.7985,295.33,91.851,125.69,1368.0,4.0009,0.62932,0.44829,9.0583,2.4703,4.0447,27615.0,10.216,1.816,239.36,48.238,1223100.0,8.0648
2001-04-05,2.0355,2.1614,1.5747,1.6952,0.64157,38.457,8.2751,17.347,1.1086,0.69645,7.7986,295.79,92.384,124.21,1349.4,4.001,0.6286,0.44867,9.0543,2.4688,4.0181,27675.0,10.19,1.8082,239.71,48.304,1223400.0,8.0387
2001-04-06,2.0346,2.18,1.5744,1.7087,0.64747,38.719,8.3482,17.502,1.1186,0.70078,7.7983,298.47,92.852,124.59,1342.1,3.9991,0.63076,0.45145,9.0923,2.4804,4.0274,27694.0,10.224,1.8145,241.82,48.702,1182000.0,8.1022
2001-04-09,2.0235,2.1593,1.563,1.6958,0.64194,38.338,8.276,17.351,1.1089,0.69228,7.799,295.89,92.26,125.08,1339.0,3.999,0.62874,0.4481,9.0275,2.4731,4.0003,27728.0,10.087,1.8165,239.7,48.209,1226800.0,8.0526
2001-04-10,2.0193,2.1769,1.5594,1.7077,0.64707,38.884,8.3437,17.492,1.1179,0.69301,7.7996,298.33,92.622,124.47,1333.0,3.999,0.62996,0.4502,9.0604,2.4919,4.022,27742.0,10.139,1.8127,241.7,48.516,1285600.0,8.061
2001-04-11,1.9949,2.2025,1.5571,1.7222,0.65449,39.276,8.4416,17.7,1.1312,0.69898,7.7995,301.99,93.133,124.21,1325.0,3.999,0.63201,0.45373,9.125,2.4724,4.0492,27766.0,10.195,1.8075,244.72,49.105,1289600.0,8.0202
2001-04-12,1.9691,2.1992,1.5584,1.7159,0.65394,38.931,8.4332,17.682,1.1301,0.69759,7.7992,301.71,93.073,123.18,1316.1,3.999,0.63137,0.45327,9.1225,2.4619,4.0251,27800.0,10.172,1.8,244.55,48.978,1271000.0,8.0286
2001-04-13,1.9691,2.1992,1.5584,1.7159,0.65394,38.931,8.4332,17.682,1.1301,0.69759,7.7992,301.71,93.073,123.18,1316.1,3.999,0.63137,0.45327,9.1225,2.4619,4.0251,27800.0,10.172,1.8,244.55,48.978,1271000.0,8.0286
2001-04-16,1.9691,2.1992,1.5584,1.7159,0.65394,38.931,8.4332,17.682,1.1301,0.69759,7.7992,301.71,93.073,123.18,1316.1,3.999,0.63137,0.45327,9.1225,2.4619,4.0251,27800.0,10.172,1.8,244.55,48.978,1271000.0,8.0286
2001-04-17,1.9798,2.2144,1.5615,1.7319,0.65788,39.133,8.4887,17.799,1.1375,0.69742,7.7996,303.7,93.721,123.71,1324.5,3.999,0.63269,0.45478,9.1548,2.4713,4.0384,27904.0,10.3,1.8088,246.24,49.335,1215000.0,8.1163
2001-04-18,2.0137,2.2169,1.5687,1.7413,0.65908,39.18,8.5007,17.825,1.1392,0.7013,7.7997,304.16,94.099,122.83,1315.0,3.9991,0.63147,0.45591,9.1809,2.4841,4.0302,27936.0,10.305,1.8044,246.62,49.354,1259500.0,8.1405
2001-04-19,1.9737,2.2047,1.5556,1.7322,0.65531,38.986,8.4537,17.726,1.1329,0.69922,7.7994,302.53,94.007,121.77,1297.9,4.0,0.62943,0.45406,9.1316,2.4652,4.0195,28007.0,10.221,1.804,245.27,49.031,1211100.0,8.1823
2001-04-20,1.9398,2.1654,1.5453,1.7033,0.6435,38.384,8.3029,17.407,1.1125,0.69363,7.7993,297.1,93.325,122.57,1313.0,4.0,0.6271,0.4491,9.0366,2.4346,4.0018,27998.0,10.118,1.8156,240.79,48.287,1228200.0,8.1604
2001-04-23,1.9767,2.1629,1.5454,1.7008,0.64279,38.2,8.291,17.382,1.1109,0.69385,7.799,296.72,93.635,121.87,1314.0,4.0,0.62619,0.44879,9.0497,2.4417,4.0438,28013.0,10.147,1.8097,240.39,48.235,1226700.0,8.1649
2001-04-24,1.9863,2.1693,1.5486,1.7031,0.64471,38.401,8.3174,17.438,1.1145,0.69497,7.7991,297.75,94.015,121.63,1306.5,3.9997,0.62565,0.44968,9.0795,2.4567,4.038,28027.0,10.215,1.813,241.23,48.399,1249600.0,8.113
2001-04-25,1.9839,2.1753,1.5429,1.7123,0.64641,38.71,8.3421,17.489,1.1177,0.69599,7.7994,298.55,94.154,122.44,1307.8,3.999,0.62691,0.45099,9.1232,2.4436,4.0221,28106.0,10.245,1.8171,241.95,48.564,1202400.0,8.0993
2001-04-26,1.969,2.1604,1.5447,1.7013,0.64185,38.413,8.2813,17.36,1.1095,0.693,7.7993,296.48,93.864,122.45,1316.5,3.9993,0.62565,0.44835,9.0608,2.4302,3.997,28124.0,10.16,1.8163,240.47,48.207,1239000.0,8.0738
2001-04-27,1.954,2.1591,1.5437,1.7043,0.64114,38.396,8.2727,17.341,1.1083,0.69312,7.7994,296.27,94.193,124.14,1327.1,3.999,0.62651,0.44819,9.038,2.4192,3.9601,28198.0,10.107,1.8195,240.15,48.293,1163700.0,7.9979
2001-04-30,1.9689,2.1949,1.5435,1.7312,0.65187,38.898,8.4096,17.628,1.1266,0.69795,7.7989,301.17,96.665,123.56,1319.5,3.9984,0.6299,0.45336,9.1173,2.4377,3.9718,28233.0,10.268,1.8203,244.02,48.952,1145800.0,8.0105
2001-05-01,1.9689,2.1949,1.5435,1.7312,0.65187,38.898,8.4096,17.628,1.1266,0.69795,7.7989,301.17,96.665,123.56,1319.5,3.9984,0.6299,0.45336,9.1173,2.4377,3.9718,28233.0,10.268,1.8203,244.02,48.952,1145800.0,8.0105
2001-05-02,1.9264,2.187,1.5315,1.7308,0.64949,38.922,8.3805,17.567,1.1227,0.69889,7.7994,300.03,100.11,122.16,1306.5,3.999,0.62849,0.452,9.0973,2.3699,3.9613,28255.0,10.27,1.8155,243.17,48.78,1268700.0,8.0311
2001-05-03,1.9182,2.1876,1.5339,1.7319,0.64975,38.903,8.3844,17.575,1.1232,0.69887,7.7992,300.24,102.31,121.58,1295.0,4.0004,0.62822,0.45198,9.0969,2.3719,3.9586,28285.0,10.241,1.8205,243.24,48.699,1167000.0,8.0684
